# Time-averaged data for fix myat8
# TimeStep v_volume
0 10385.9
200 10385.9
400 10385.9
600 10385.9
800 10385.9
1000 10385.9
1200 10385.9
1400 10385.9
1600 10385.9
1800 10385.9
2000 10385.9
2200 10385.9
2400 10385.9
2600 10385.9
2800 10385.9
3000 10385.9
3200 10385.9
3400 10385.9
3600 10385.9
3800 10385.9
4000 10385.9
4200 10385.9
4400 10385.9
4600 10385.9
4800 10385.9
5000 10385.9
5200 10385.9
5400 10385.9
5600 10385.9
5800 10385.9
6000 10385.9
6200 10385.9
6400 10385.9
6600 10385.9
6800 10385.9
7000 10385.9
7200 10385.9
7400 10385.9
7600 10385.9
7800 10385.9
8000 10385.9
8200 10385.9
8400 10385.9
8600 10385.9
8800 10385.9
9000 10385.9
9200 10385.9
9400 10385.9
9600 10385.9
9800 10385.9
10000 10385.9
10200 10385.9
10400 10385.9
10600 10385.9
10800 10385.9
11000 10385.9
11200 10385.9
11400 10385.9
11600 10385.9
11800 10385.9
12000 10385.9
12200 10385.9
12400 10385.9
12600 10385.9
12800 10385.9
13000 10385.9
13200 10385.9
13400 10385.9
13600 10385.9
13800 10385.9
14000 10385.9
14200 10385.9
14400 10385.9
14600 10385.9
14800 10385.9
15000 10385.9
15200 10385.9
15400 10385.9
15600 10385.9
15800 10385.9
16000 10385.9
16200 10385.9
16400 10385.9
16600 10385.9
16800 10385.9
17000 10385.9
17200 10385.9
17400 10385.9
17600 10385.9
17800 10385.9
18000 10385.9
18200 10385.9
18400 10385.9
18600 10385.9
18800 10385.9
19000 10385.9
19200 10385.9
19400 10385.9
19600 10385.9
19800 10385.9
20000 10385.9
