# Time-averaged data for fix myat9
# TimeStep v_density
0 0.00799437
200 0.00799437
400 0.00799437
600 0.00799437
800 0.00799437
1000 0.00799437
1200 0.00799437
1400 0.00799437
1600 0.00799437
1800 0.00799437
2000 0.00799437
2200 0.00799437
2400 0.00799437
2600 0.00799437
2800 0.00799437
3000 0.00799437
3200 0.00799437
3400 0.00799437
3600 0.00799437
3800 0.00799437
4000 0.00799437
4200 0.00799437
4400 0.00799437
4600 0.00799437
4800 0.00799437
5000 0.00799437
5200 0.00799437
5400 0.00799437
5600 0.00799437
5800 0.00799437
6000 0.00799437
6200 0.00799437
6400 0.00799437
6600 0.00799437
6800 0.00799437
7000 0.00799437
7200 0.00799437
7400 0.00799437
7600 0.00799437
7800 0.00799437
8000 0.00799437
8200 0.00799437
8400 0.00799437
8600 0.00799437
8800 0.00799437
9000 0.00799437
9200 0.00799437
9400 0.00799437
9600 0.00799437
9800 0.00799437
10000 0.00799437
10200 0.00799437
10400 0.00799437
10600 0.00799437
10800 0.00799437
11000 0.00799437
11200 0.00799437
11400 0.00799437
11600 0.00799437
11800 0.00799437
12000 0.00799437
12200 0.00799437
12400 0.00799437
12600 0.00799437
12800 0.00799437
13000 0.00799437
13200 0.00799437
13400 0.00799437
13600 0.00799437
13800 0.00799437
14000 0.00799437
14200 0.00799437
14400 0.00799437
14600 0.00799437
14800 0.00799437
15000 0.00799437
15200 0.00799437
15400 0.00799437
15600 0.00799437
15800 0.00799437
16000 0.00799437
16200 0.00799437
16400 0.00799437
16600 0.00799437
16800 0.00799437
17000 0.00799437
17200 0.00799437
17400 0.00799437
17600 0.00799437
17800 0.00799437
18000 0.00799437
18200 0.00799437
18400 0.00799437
18600 0.00799437
18800 0.00799437
19000 0.00799437
19200 0.00799437
19400 0.00799437
19600 0.00799437
19800 0.00799437
20000 0.00799437
