# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0473591
200 0.0473591
400 0.0473591
600 0.0473591
800 0.0473591
1000 0.0473591
1200 0.0473591
1400 0.0473591
1600 0.0473591
1800 0.0473591
2000 0.0473591
2200 0.0473591
2400 0.0473591
2600 0.0473591
2800 0.0473591
3000 0.0473591
3200 0.0473591
3400 0.0473591
3600 0.0473591
3800 0.0473591
4000 0.0473591
4200 0.0473591
4400 0.0473591
4600 0.0473591
4800 0.0473591
5000 0.0473591
5200 0.0473591
5400 0.0473591
5600 0.0473591
5800 0.0473591
6000 0.0473591
6200 0.0473591
6400 0.0473591
6600 0.0473591
6800 0.0473591
7000 0.0473591
7200 0.0473591
7400 0.0473591
7600 0.0473591
7800 0.0473591
8000 0.0473591
8200 0.0473591
8400 0.0473591
8600 0.0473591
8800 0.0473591
9000 0.0473591
9200 0.0473591
9400 0.0473591
9600 0.0473591
9800 0.0473591
10000 0.0473591
10200 0.0473591
10400 0.0473591
10600 0.0473591
10800 0.0473591
11000 0.0473591
11200 0.0473591
11400 0.0473591
11600 0.0473591
11800 0.0473591
12000 0.0473591
12200 0.0473591
12400 0.0473591
12600 0.0473591
12800 0.0473591
13000 0.0473591
13200 0.0473591
13400 0.0473591
13600 0.0473591
13800 0.0473591
14000 0.0473591
14200 0.0473591
14400 0.0473591
14600 0.0473591
14800 0.0473591
15000 0.0473591
15200 0.0473591
15400 0.0473591
15600 0.0473591
15800 0.0473591
16000 0.0473591
16200 0.0473591
16400 0.0473591
16600 0.0473591
16800 0.0473591
17000 0.0473591
17200 0.0473591
17400 0.0473591
17600 0.0473591
17800 0.0473591
18000 0.0473591
18200 0.0473591
18400 0.0473591
18600 0.0473591
18800 0.0473591
19000 0.0473591
19200 0.0473591
19400 0.0473591
19600 0.0473591
19800 0.0473591
20000 0.0473591
