# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0534969
200 0.0534969
400 0.0534969
600 0.0534969
800 0.0534969
1000 0.0534969
1200 0.0534969
1400 0.0534969
1600 0.0534969
1800 0.0534969
2000 0.0534969
2200 0.0534969
2400 0.0534969
2600 0.0534969
2800 0.0534969
3000 0.0534969
3200 0.0534969
3400 0.0534969
3600 0.0534969
3800 0.0534969
4000 0.0534969
4200 0.0534969
4400 0.0534969
4600 0.0534969
4800 0.0534969
5000 0.0534969
5200 0.0534969
5400 0.0534969
5600 0.0534969
5800 0.0534969
6000 0.0534969
6200 0.0534969
6400 0.0534969
6600 0.0534969
6800 0.0534969
7000 0.0534969
7200 0.0534969
7400 0.0534969
7600 0.0534969
7800 0.0534969
8000 0.0534969
8200 0.0534969
8400 0.0534969
8600 0.0534969
8800 0.0534969
9000 0.0534969
9200 0.0534969
9400 0.0534969
9600 0.0534969
9800 0.0534969
10000 0.0534969
10200 0.0534969
10400 0.0534969
10600 0.0534969
10800 0.0534969
11000 0.0534969
11200 0.0534969
11400 0.0534969
11600 0.0534969
11800 0.0534969
12000 0.0534969
12200 0.0534969
12400 0.0534969
12600 0.0534969
12800 0.0534969
13000 0.0534969
13200 0.0534969
13400 0.0534969
13600 0.0534969
13800 0.0534969
14000 0.0534969
14200 0.0534969
14400 0.0534969
14600 0.0534969
14800 0.0534969
15000 0.0534969
15200 0.0534969
15400 0.0534969
15600 0.0534969
15800 0.0534969
16000 0.0534969
16200 0.0534969
16400 0.0534969
16600 0.0534969
16800 0.0534969
17000 0.0534969
17200 0.0534969
17400 0.0534969
17600 0.0534969
17800 0.0534969
18000 0.0534969
18200 0.0534969
18400 0.0534969
18600 0.0534969
18800 0.0534969
19000 0.0534969
19200 0.0534969
19400 0.0534969
19600 0.0534969
19800 0.0534969
20000 0.0534969
