# Time-averaged data for fix myat8
# TimeStep v_volume
0 1588.51
200 1588.51
400 1588.51
600 1588.51
800 1588.51
1000 1588.51
1200 1588.51
1400 1588.51
1600 1588.51
1800 1588.51
2000 1588.51
2200 1588.51
2400 1588.51
2600 1588.51
2800 1588.51
3000 1588.51
3200 1588.51
3400 1588.51
3600 1588.51
3800 1588.51
4000 1588.51
4200 1588.51
4400 1588.51
4600 1588.51
4800 1588.51
5000 1588.51
5200 1588.51
5400 1588.51
5600 1588.51
5800 1588.51
6000 1588.51
6200 1588.51
6400 1588.51
6600 1588.51
6800 1588.51
7000 1588.51
7200 1588.51
7400 1588.51
7600 1588.51
7800 1588.51
8000 1588.51
8200 1588.51
8400 1588.51
8600 1588.51
8800 1588.51
9000 1588.51
9200 1588.51
9400 1588.51
9600 1588.51
9800 1588.51
10000 1588.51
10200 1588.51
10400 1588.51
10600 1588.51
10800 1588.51
11000 1588.51
11200 1588.51
11400 1588.51
11600 1588.51
11800 1588.51
12000 1588.51
12200 1588.51
12400 1588.51
12600 1588.51
12800 1588.51
13000 1588.51
13200 1588.51
13400 1588.51
13600 1588.51
13800 1588.51
14000 1588.51
14200 1588.51
14400 1588.51
14600 1588.51
14800 1588.51
15000 1588.51
15200 1588.51
15400 1588.51
15600 1588.51
15800 1588.51
16000 1588.51
16200 1588.51
16400 1588.51
16600 1588.51
16800 1588.51
17000 1588.51
17200 1588.51
17400 1588.51
17600 1588.51
17800 1588.51
18000 1588.51
18200 1588.51
18400 1588.51
18600 1588.51
18800 1588.51
19000 1588.51
19200 1588.51
19400 1588.51
19600 1588.51
19800 1588.51
20000 1588.51
