# Time-averaged data for fix myat8
# TimeStep v_volume
0 2647.54
200 2647.54
400 2647.54
600 2647.54
800 2647.54
1000 2647.54
1200 2647.54
1400 2647.54
1600 2647.54
1800 2647.54
2000 2647.54
2200 2647.54
2400 2647.54
2600 2647.54
2800 2647.54
3000 2647.54
3200 2647.54
3400 2647.54
3600 2647.54
3800 2647.54
4000 2647.54
4200 2647.54
4400 2647.54
4600 2647.54
4800 2647.54
5000 2647.54
5200 2647.54
5400 2647.54
5600 2647.54
5800 2647.54
6000 2647.54
6200 2647.54
6400 2647.54
6600 2647.54
6800 2647.54
7000 2647.54
7200 2647.54
7400 2647.54
7600 2647.54
7800 2647.54
8000 2647.54
8200 2647.54
8400 2647.54
8600 2647.54
8800 2647.54
9000 2647.54
9200 2647.54
9400 2647.54
9600 2647.54
9800 2647.54
10000 2647.54
10200 2647.54
10400 2647.54
10600 2647.54
10800 2647.54
11000 2647.54
11200 2647.54
11400 2647.54
11600 2647.54
11800 2647.54
12000 2647.54
12200 2647.54
12400 2647.54
12600 2647.54
12800 2647.54
13000 2647.54
13200 2647.54
13400 2647.54
13600 2647.54
13800 2647.54
14000 2647.54
14200 2647.54
14400 2647.54
14600 2647.54
14800 2647.54
15000 2647.54
15200 2647.54
15400 2647.54
15600 2647.54
15800 2647.54
16000 2647.54
16200 2647.54
16400 2647.54
16600 2647.54
16800 2647.54
17000 2647.54
17200 2647.54
17400 2647.54
17600 2647.54
17800 2647.54
18000 2647.54
18200 2647.54
18400 2647.54
18600 2647.54
18800 2647.54
19000 2647.54
19200 2647.54
19400 2647.54
19600 2647.54
19800 2647.54
20000 2647.54
