# Time-averaged data for fix myat6
# TimeStep v_pressure
0 -189.548
200 220.663
400 121.022
600 270.311
800 450.176
1000 315.328
1200 205.602
1400 384.233
1600 221.449
1800 250.73
2000 194.996
2200 303.419
2400 169.025
2600 245.962
2800 231.152
3000 263.953
3200 350.555
3400 405.032
3600 341.609
3800 215.942
4000 410.689
4200 279.329
4400 393.723
4600 337.282
4800 429.962
5000 219.242
5200 398.459
5400 371.303
5600 233.665
5800 300.883
6000 118.286
6200 437
6400 436.824
6600 664.218
6800 235.474
7000 548.628
7200 280.214
7400 259.694
7600 228.287
7800 505.26
8000 539.257
8200 283.681
8400 357.49
8600 296.396
8800 98.7531
9000 393.109
9200 214.374
9400 232.233
9600 276.608
9800 77.9291
10000 311.61
10200 135.834
10400 353.433
10600 413.549
10800 254.514
11000 495.627
11200 253.999
11400 454.757
11600 310.727
11800 322.956
12000 235.162
12200 315.897
12400 494.457
12600 329.945
12800 435.332
13000 284.244
13200 399.993
13400 304.531
13600 242.014
13800 305.82
14000 378.201
14200 141.998
14400 281.837
14600 234.962
14800 252.352
15000 201.85
15200 308.005
15400 200.989
15600 328.632
15800 403.558
16000 255.944
16200 389.735
16400 306.747
16600 495.232
16800 405.417
17000 394.265
17200 345.406
17400 419.072
17600 471.115
17800 266.158
18000 334.801
18200 391.395
18400 260.357
18600 214.645
18800 181.516
19000 157.548
19200 509.406
19400 379.281
19600 203.942
19800 373.039
20000 448.39
