# Time-averaged data for fix myat9
# TimeStep v_density
0 0.0313607
200 0.0313607
400 0.0313607
600 0.0313607
800 0.0313607
1000 0.0313607
1200 0.0313607
1400 0.0313607
1600 0.0313607
1800 0.0313607
2000 0.0313607
2200 0.0313607
2400 0.0313607
2600 0.0313607
2800 0.0313607
3000 0.0313607
3200 0.0313607
3400 0.0313607
3600 0.0313607
3800 0.0313607
4000 0.0313607
4200 0.0313607
4400 0.0313607
4600 0.0313607
4800 0.0313607
5000 0.0313607
5200 0.0313607
5400 0.0313607
5600 0.0313607
5800 0.0313607
6000 0.0313607
6200 0.0313607
6400 0.0313607
6600 0.0313607
6800 0.0313607
7000 0.0313607
7200 0.0313607
7400 0.0313607
7600 0.0313607
7800 0.0313607
8000 0.0313607
8200 0.0313607
8400 0.0313607
8600 0.0313607
8800 0.0313607
9000 0.0313607
9200 0.0313607
9400 0.0313607
9600 0.0313607
9800 0.0313607
10000 0.0313607
10200 0.0313607
10400 0.0313607
10600 0.0313607
10800 0.0313607
11000 0.0313607
11200 0.0313607
11400 0.0313607
11600 0.0313607
11800 0.0313607
12000 0.0313607
12200 0.0313607
12400 0.0313607
12600 0.0313607
12800 0.0313607
13000 0.0313607
13200 0.0313607
13400 0.0313607
13600 0.0313607
13800 0.0313607
14000 0.0313607
14200 0.0313607
14400 0.0313607
14600 0.0313607
14800 0.0313607
15000 0.0313607
15200 0.0313607
15400 0.0313607
15600 0.0313607
15800 0.0313607
16000 0.0313607
16200 0.0313607
16400 0.0313607
16600 0.0313607
16800 0.0313607
17000 0.0313607
17200 0.0313607
17400 0.0313607
17600 0.0313607
17800 0.0313607
18000 0.0313607
18200 0.0313607
18400 0.0313607
18600 0.0313607
18800 0.0313607
19000 0.0313607
19200 0.0313607
19400 0.0313607
19600 0.0313607
19800 0.0313607
20000 0.0313607
