# Time-averaged data for fix myat8
# TimeStep v_volume
0 1666.54
200 1666.54
400 1666.54
600 1666.54
800 1666.54
1000 1666.54
1200 1666.54
1400 1666.54
1600 1666.54
1800 1666.54
2000 1666.54
2200 1666.54
2400 1666.54
2600 1666.54
2800 1666.54
3000 1666.54
3200 1666.54
3400 1666.54
3600 1666.54
3800 1666.54
4000 1666.54
4200 1666.54
4400 1666.54
4600 1666.54
4800 1666.54
5000 1666.54
5200 1666.54
5400 1666.54
5600 1666.54
5800 1666.54
6000 1666.54
6200 1666.54
6400 1666.54
6600 1666.54
6800 1666.54
7000 1666.54
7200 1666.54
7400 1666.54
7600 1666.54
7800 1666.54
8000 1666.54
8200 1666.54
8400 1666.54
8600 1666.54
8800 1666.54
9000 1666.54
9200 1666.54
9400 1666.54
9600 1666.54
9800 1666.54
10000 1666.54
10200 1666.54
10400 1666.54
10600 1666.54
10800 1666.54
11000 1666.54
11200 1666.54
11400 1666.54
11600 1666.54
11800 1666.54
12000 1666.54
12200 1666.54
12400 1666.54
12600 1666.54
12800 1666.54
13000 1666.54
13200 1666.54
13400 1666.54
13600 1666.54
13800 1666.54
14000 1666.54
14200 1666.54
14400 1666.54
14600 1666.54
14800 1666.54
15000 1666.54
15200 1666.54
15400 1666.54
15600 1666.54
15800 1666.54
16000 1666.54
16200 1666.54
16400 1666.54
16600 1666.54
16800 1666.54
17000 1666.54
17200 1666.54
17400 1666.54
17600 1666.54
17800 1666.54
18000 1666.54
18200 1666.54
18400 1666.54
18600 1666.54
18800 1666.54
19000 1666.54
19200 1666.54
19400 1666.54
19600 1666.54
19800 1666.54
20000 1666.54
